source_id,tier,x_current_kpc,y_current_kpc,z_current_kpc,R_current_kpc,x_peri_kpc,y_peri_kpc,z_peri_kpc,R_peri_kpc,x_apo_kpc,y_apo_kpc,z_apo_kpc,R_apo_kpc,x_zmax_kpc,y_zmax_kpc,z_zmax_kpc,R_zmax_kpc,abs_zmax_kpc
5465519061538436352,A,-8.191715828346275,-0.13235816560580724,0.07812138843573667,8.192785051274166,-0.021385205909609795,-0.024278011173009872,0.034769970923662186,0.03235349804162979,4.723635673522949,6.698836326599121,-0.011912978254258633,8.196776390075684,-4.773441314697266,3.5331718921661377,4.330820083618164,5.938774585723877,4.330820083618164
4405926028044557056,C,-4.488944582746022,0.5779365599882417,2.6425869050661923,4.525995374979509,-0.05034836754202843,-0.022353658452630043,-0.32856285572052,0.055087603628635406,2.1377437114715576,-5.357248306274414,0.6914169788360596,5.768020153045654,3.9852347373962402,1.4956918954849243,2.9171204566955566,4.256664276123047,2.9171204566955566
6761283447501038848,C,-2.6711714021573854,0.5953452921803096,-1.3146515855818164,2.7367120193079706,-0.027029337361454964,-0.0027202970813959837,0.32713082432746887,0.027165880426764488,2.9841270446777344,-1.2232012748718262,-0.6660069823265076,3.2250945568084717,0.9236357808113098,2.5619475841522217,-1.3308554887771606,2.723357915878296,1.3308554887771606
4001466724394139136,C,-8.691655996452626,-0.862385397126503,5.513375983802014,8.734334120804398,-0.03691958636045456,-0.008331099525094032,-0.03156223148107529,0.03784789517521858,-1.4076075553894043,-10.940081596374512,-0.03188467025756836,11.030264854431152,-4.9162421226501465,7.11906623840332,-5.62608528137207,8.651620864868164,5.62608528137207
4038271226927734912,C,-1.152205408970869,-0.321327049076383,-1.1439584950204438,1.196172385958589,0.00013415767170954496,-0.00047405462828464806,-0.3351142406463623,0.0004926723777316511,1.6457148790359497,0.5987392663955688,-0.0009761721594259143,1.7512470483779907,-1.0424422025680542,-0.3718298673629761,-1.1978336572647095,1.106771469116211,1.1978336572647095
4123634801473573376,C,-3.008661653824951,0.8327282167539738,0.5817342802872246,3.121775333071703,0.0011706786463037133,0.003955375868827105,-0.2752828598022461,0.004124983213841915,-2.539445400238037,1.820760726928711,0.5803164839744568,3.124732494354248,2.219005823135376,-1.3121240139007568,1.3083900213241577,2.5779170989990234,1.3083900213241577
4482408125594381184,A,-5.531979466507027,1.9819597060278555,0.8248121383811263,5.876305054553703,0.011456586420536041,-0.0211976058781147,-0.33984532952308655,0.024095473811030388,-2.6427574157714844,-5.270285129547119,0.784338653087616,5.8957672119140625,-3.79958438873291,-2.389478921890259,2.8943111896514893,4.4884796142578125,2.8943111896514893
4372608759839749376,C,-3.148141627983854,2.564019596812814,1.3513108984706657,4.060171449912549,0.022649891674518585,0.0395977757871151,-0.596725583076477,0.04561799392104149,0.4121461510658264,4.050952911376953,1.3379290103912354,4.071865081787109,-3.3031721115112305,2.1820483207702637,1.4923584461212158,3.9588232040405273,1.4923584461212158
4049838158028311424,C,-2.5252744948817525,0.33785078589364914,-0.6048134935677832,2.547774406816515,-0.0007096371264196932,0.00976509228348732,0.30589818954467773,0.009790843352675438,2.5532965660095215,0.1544453650712967,-0.5913903713226318,2.5579633712768555,0.7922716736793518,2.189777135848999,-0.9119654893875122,2.3286945819854736,0.9119654893875122
6717568651857762304,C,-1.693785742069842,-0.27763456543639087,-2.3357023615758337,1.7163889687259524,0.00909507367759943,-0.03258522227406502,-1.0436841249465942,0.03383071348071098,-1.2974090576171875,2.698852062225342,0.1477375328540802,2.994507074356079,-1.0886318683624268,1.328055739402771,-2.3363916873931885,1.717221975326538,2.3363916873931885
6865189907638173952,B,-3.6474890020028807,1.5940969131201905,-2.0065805401659835,3.9806181665855984,-0.004654692020267248,-0.00730108143761754,0.510857880115509,0.0086586344987154,2.153461217880249,-4.158583164215088,-1.0231033563613892,4.683076858520508,2.7734181880950928,-2.837698221206665,-2.0248475074768066,3.967918872833252,2.0248475074768066
