source_id,R_peri_kpc_4gyr,R_peri_kpc_8gyr,R_peri_kpc_delta_8minus4,R_peri_kpc_abs_delta,R_apo_kpc_4gyr,R_apo_kpc_8gyr,R_apo_kpc_delta_8minus4,R_apo_kpc_abs_delta,z_max_kpc_4gyr,z_max_kpc_8gyr,z_max_kpc_delta_8minus4,z_max_kpc_abs_delta
5912386837915305984,0.10269873735097154,0.11085687161803114,0.008158134267059594,0.008158134267059594,6.817503929138184,6.867290268665112,0.04978633952692846,0.04978633952692846,3.5905284881591797,3.615480899810791,0.024952411651611328,0.024952411651611328
6219455181136976128,0.024784691765349764,0.029539636700605724,0.00475494493525596,0.00475494493525596,7.501043319702148,7.513753127654057,0.012709807951908125,0.012709807951908125,3.958256483078003,3.9943063259124756,0.036049842834472656,0.036049842834472656
6280536488033208576,0.24469266828278885,0.24652033294354364,0.0018276646607547908,0.0018276646607547908,7.767764568328857,7.798275250937077,0.03051068260821932,0.03051068260821932,3.3572397232055664,3.619708776473999,0.2624690532684326,0.2624690532684326
6360165216061082368,0.1101716218920278,0.11293389247597187,0.002762270583944071,0.002762270583944071,6.446975231170654,6.447058905330009,8.367415935506273e-05,8.367415935506273e-05,2.555542230606079,2.5581955909729004,0.002653360366821289,0.002653360366821289
6463700350533317120,0.06290296442624835,0.06802026787274801,0.00511730344649966,0.00511730344649966,7.777608394622803,7.772959425899389,-0.004648968723413915,0.004648968723413915,4.277481555938721,4.25762414932251,-0.019857406616210938,0.019857406616210938
6568723429179272960,0.0038359266808639584,0.011423791511991873,0.0075878648311279145,0.0075878648311279145,6.8078694343566895,6.80741989655071,-0.0004495378059798938,0.0004495378059798938,2.5447025299072266,2.544571876525879,-0.00013065338134765625,0.00013065338134765625
6703740265916081280,0.14786610302594994,0.165485882440046,0.017619779414096065,0.017619779414096065,7.869523048400879,7.856660773985179,-0.012862274415700092,0.012862274415700092,4.024448871612549,3.951796531677246,-0.07265233993530273,0.07265233993530273
6724074320421945472,0.06602881096536742,0.07106042573906576,0.005031614773698345,0.005031614773698345,5.672165393829346,5.6972993012612125,0.02513390743186683,0.02513390743186683,3.1465845108032227,3.1442008018493652,-0.002383708953857422,0.002383708953857422
6753448980447680384,0.09219513062563389,0.10230210583845448,0.010106975212820585,0.010106975212820585,7.286214828491211,7.3267047426193335,0.04048991412812253,0.04048991412812253,3.877667188644409,3.877657651901245,-9.5367431640625e-06,9.5367431640625e-06
6804324036296102528,0.054191491826202025,0.0554801418581315,0.0012886500319294752,0.0012886500319294752,6.973419189453125,6.973254740051971,-0.00016444940115434292,0.00016444940115434292,3.305283546447754,3.3038504123687744,-0.0014331340789794922,0.0014331340789794922
6849260148812422400,0.07375557896508987,0.07579482833845749,0.0020392493733676215,0.0020392493733676215,7.130496025085449,7.150339259035659,0.01984323395021015,0.01984323395021015,3.6815712451934814,3.691680908203125,0.010109663009643555,0.010109663009643555
