source_id,adopted_P,adopted_tier,P_independent,P_copula,delta_P,tier_independent,tier_copula
1770507565202376064,0.718,C,0.7215,0.704,-0.01750000000000007,C,C
1772492325424795904,0.956,A,0.9525,0.9445,-0.008000000000000007,A,B
1773036549320985088,0.6652,C,0.6655,0.674,0.008500000000000063,C,C
1782210084069287424,0.6478,C,0.657,0.6605,0.0034999999999999476,C,C
1791708971180720512,0.371,D,0.3915,0.3755,-0.016000000000000014,subC,subC
1795427347707581312,0.762,C,0.8035,0.8045,0.0010000000000000009,C,C
1796067985028818176,0.3718,X,0.351,0.3705,0.019500000000000017,subC,subC
1800006092083371392,0.3961,X,0.403,0.411,0.007999999999999952,subC,subC
1802134192545669888,0.3,X,0.3055,0.312,0.006500000000000006,subC,subC
1805226397200752640,0.3362,X,0.3645,0.338,-0.026499999999999968,subC,subC
1806950607538686592,0.586,C,0.5825,0.5715,-0.01100000000000001,C,C
1809028959385330688,0.6114,C,0.6385,0.6175,-0.020999999999999908,C,C
1810259175468206464,0.602,C,0.6055,0.6095,0.0040000000000000036,C,C
1815237695387698432,0.4953,D,0.496,0.486,-0.010000000000000009,subC,subC
1815326309154602624,0.6854,C,0.68,0.6795,-0.000500000000000056,C,C
1819882651003304832,0.5308,C,0.538,0.5435,0.005499999999999949,C,C
1822289172704581248,0.812,C,0.8025,0.784,-0.01849999999999996,C,C
1824364810189816320,0.551,C,0.5625,0.5445,-0.018000000000000016,C,C
1825115845317522176,0.5191,C,0.5335,0.5175,-0.016000000000000014,C,C
1826249132580196352,0.974,A,0.969,0.9735,0.0045000000000000595,A,A
1826416120907596672,0.6566,C,0.639,0.6495,0.010499999999999954,C,C
1828462002779046272,0.3646,X,0.3575,0.3685,0.01100000000000001,subC,subC
1843558022540756864,0.98,A,0.976,0.977,0.0010000000000000009,A,A
1844835208374756480,0.3149,X,0.313,0.318,0.0050000000000000044,subC,subC
1846633734516771840,1.0,A,1.0,1.0,0.0,A,A
1852365866594531712,0.4438,D,0.4255,0.4335,0.008000000000000007,subC,subC
1853427857385706496,1.0,A,0.9975,0.9965,-0.0010000000000000009,A,A
1857320025474161792,0.976,A,0.9795,0.979,-0.000500000000000056,A,A
1860794585300451328,1.0,A,1.0,1.0,0.0,A,A
1863195815616129536,1.0,A,1.0,1.0,0.0,A,A
1864137238090044160,1.0,A,0.9995,1.0,0.0004999999999999449,A,A
1865326325552326272,0.5688,C,0.5525,0.574,0.021499999999999964,C,C
1866966040985407616,0.5584,C,0.5565,0.5535,-0.0030000000000000027,C,C
1867143474676435456,1.0,A,1.0,1.0,0.0,A,A
1868050331250809728,0.998,A,0.99,0.993,0.0030000000000000027,A,A
1871905145997313280,0.99,A,0.992,0.9895,-0.0024999999999999467,A,A
1878891825127689472,0.346,X,0.338,0.3595,0.021499999999999964,subC,subC
1879012393449118720,0.876,B,0.8345,0.837,0.0024999999999999467,C,C
1888117208722350336,0.766,C,0.789,0.7975,0.008499999999999952,C,C
1889768572107051520,0.4267,X,0.4295,0.4235,-0.006000000000000005,subC,subC
1894372330371598080,0.7387,C,0.7305,0.758,0.02749999999999997,C,C
1894643772304897280,0.996,A,0.9955,0.9955,0.0,A,A
1896464151243451904,1.0,A,1.0,1.0,0.0,A,A
1898405751339361280,0.5664,C,0.573,0.565,-0.008000000000000007,C,C
1900629719767641472,0.5824,C,0.585,0.5805,-0.0044999999999999485,C,C
1906717921807774464,1.0,A,0.9975,0.998,0.0004999999999999449,A,A
1913162159456960128,0.704,C,0.69,0.675,-0.014999999999999902,C,C
1914244972251267200,0.916,B,0.901,0.896,-0.0050000000000000044,B,B
1919442879113907328,0.946,B,0.925,0.931,0.006000000000000005,B,B
1926255277061978624,1.0,A,1.0,1.0,0.0,A,A
1928297143172340736,0.804,C,0.783,0.7885,0.005499999999999949,C,C
1933567583442178304,0.976,A,0.973,0.9695,-0.0034999999999999476,A,A
1936757850788804992,0.6634,C,0.677,0.692,0.014999999999999902,C,C
1937693466464411520,0.4117,X,0.404,0.422,0.01799999999999996,subC,subC
1941495371515517440,0.4934,D,0.511,0.488,-0.02300000000000002,C,subC
1946308105711319040,0.752,C,0.7505,0.7435,-0.006999999999999895,C,C
1952760761496885760,0.964,A,0.971,0.968,-0.0030000000000000027,A,A
1958311371069950080,0.984,A,0.983,0.9805,-0.0024999999999999467,A,A
1968627057891503232,0.3836,X,0.399,0.377,-0.02200000000000002,subC,subC
1975254948340546816,0.974,A,0.9595,0.9645,0.0050000000000000044,A,A
1979770058488974208,0.3486,D,0.348,0.346,-0.0020000000000000018,subC,subC
1984739296977773184,0.884,B,0.8905,0.9035,0.013000000000000012,B,B
1990016579140606080,0.5746,C,0.5755,0.5805,0.0050000000000000044,C,C
1994900983444750848,0.998,A,0.999,0.999,0.0,A,A
1997975187895434112,0.5512,C,0.5395,0.5715,0.03200000000000003,C,C
2000611267027733632,0.99,A,0.9945,0.993,-0.0015000000000000568,A,A
2004343250017520128,0.4348,D,0.444,0.4455,0.0015000000000000013,subC,subC
2005238935368121728,0.764,C,0.7795,0.79,0.010500000000000065,C,C
2020424226064132608,0.986,A,0.987,0.991,0.0040000000000000036,A,A
2023864941544568064,0.748,C,0.775,0.7725,-0.0025000000000000577,C,C
2024878412057833216,1.0,A,1.0,1.0,0.0,A,A
2026085920679467136,0.986,A,0.9885,0.992,0.0034999999999999476,A,A
2030357106702440576,0.588,C,0.5995,0.6085,0.009000000000000008,C,C
2030594360695267712,0.5498,C,0.5235,0.564,0.04049999999999998,C,C
2030861340199136256,0.3952,X,0.407,0.392,-0.014999999999999958,subC,subC
2032858225125542912,0.87,B,0.8745,0.861,-0.013500000000000068,B,B
2035869443841846144,0.93,B,0.9565,0.9335,-0.02300000000000002,A,B
2037306608609819648,0.4934,D,0.498,0.488,-0.010000000000000009,subC,subC
2037397249601302528,0.6362,C,0.6425,0.6275,-0.015000000000000013,C,C
2039839913456905344,1.0,A,0.9975,0.9985,0.0010000000000000009,A,A
2040754058596128896,1.0,A,1.0,1.0,0.0,A,A
2041889338710784128,0.78,C,0.7685,0.7995,0.031000000000000028,C,C
2045042222680719616,0.824,C,0.819,0.822,0.0030000000000000027,C,C
2045536075198001664,0.978,A,0.98,0.9735,-0.00649999999999995,A,A
2046388883898810880,0.996,A,0.998,0.9975,-0.0004999999999999449,A,A
2049380100970450944,0.8824,B,0.892,0.881,-0.01100000000000001,B,B
2051068302298088960,0.6178,C,0.6195,0.623,0.0034999999999999476,C,C
2051168598372904320,0.992,A,0.994,0.993,-0.0010000000000000009,A,A
2051316791924631040,0.902,B,0.925,0.9105,-0.014500000000000068,B,B
2052174067404219648,0.752,C,0.733,0.72,-0.013000000000000012,C,C
2057534152226467200,0.6716,C,0.6365,0.672,0.03550000000000009,C,C
2065327799875676416,0.974,A,0.984,0.986,0.0020000000000000018,A,A
2067323512259774592,0.6412,C,0.644,0.6475,0.0034999999999999476,C,C
2067490779766225408,0.962,A,0.9685,0.9695,0.0010000000000000009,A,A
2067782150345882112,0.788,C,0.784,0.7735,-0.010500000000000065,C,C
2067806477040504192,0.89,B,0.8635,0.8675,0.0040000000000000036,B,B
2067929587982279552,0.956,A,0.958,0.958,0.0,A,A
2069119053409349760,0.6991,C,0.696,0.7,0.0040000000000000036,C,C
2071829452678601472,0.998,A,0.996,0.9985,0.0025000000000000577,A,A
2074704228890789504,1.0,A,1.0,1.0,0.0,A,A
2078943464685299840,1.0,A,1.0,1.0,0.0,A,A
2080586341212627968,0.806,C,0.807,0.805,-0.0020000000000000018,C,C
2083455345012762368,0.651,C,0.658,0.637,-0.02100000000000002,C,C
2088312128386334336,0.966,A,0.9665,0.969,0.0024999999999999467,A,A
2088349133825350400,1.0,A,1.0,1.0,0.0,A,A
2091337091028756224,0.5258,C,0.533,0.5465,0.013499999999999956,C,C
2091653578578599296,0.4271,D,0.43,0.4465,0.016500000000000015,subC,subC
2092992749382645120,0.4006,D,0.3985,0.405,0.006500000000000006,subC,subC
2096996208656812160,0.994,A,0.993,0.9975,0.0045000000000000595,A,A
2100351230949905280,1.0,A,1.0,1.0,0.0,A,A
2100560202581125248,0.3518,X,0.3745,0.368,-0.006500000000000006,subC,subC
2100644044641694720,0.818,C,0.8535,0.8665,0.013000000000000012,B,B
2103318675394220928,0.838,C,0.854,0.85,-0.0040000000000000036,B,B
2103585135164839808,0.8823,B,0.88,0.878,-0.0020000000000000018,B,B
2108506549210276992,0.988,A,0.9845,0.9915,0.007000000000000006,A,A
2112359959507163648,0.6316,C,0.621,0.657,0.03600000000000003,C,C
2112834433134036096,0.5606,C,0.565,0.552,-0.0129999999999999,C,C
2118977164081079040,0.4171,D,0.4225,0.4125,-0.010000000000000009,subC,subC
2121798682715436288,0.329,X,0.3325,0.317,-0.015500000000000014,subC,subC
2128705677326857472,1.0,A,1.0,1.0,0.0,A,A
2128944099550015872,1.0,A,0.9995,0.997,-0.0025000000000000577,A,A
2135176956089987584,0.6983,C,0.699,0.6955,-0.0034999999999999476,C,C
2135290927342520448,0.994,A,0.994,0.992,-0.0020000000000000018,A,A
2136166619633075712,0.3837,X,0.377,0.3625,-0.014500000000000013,subC,subC
2137525993962733568,0.912,B,0.9055,0.894,-0.011499999999999955,B,B
2138093067083833216,1.0,A,1.0,1.0,0.0,A,A
2140901838255266688,1.0,A,1.0,1.0,0.0,A,A
2142379410084286848,0.882,B,0.8875,0.8835,-0.0040000000000000036,B,B
2145508517097287936,1.0,A,1.0,1.0,0.0,A,A
2147290511911424256,0.5042,C,0.5005,0.506,0.00550000000000006,C,C
2147982280820179968,0.808,C,0.7985,0.7935,-0.0050000000000000044,C,C
2149750085062301568,0.3388,X,0.346,0.342,-0.003999999999999948,subC,subC
2150921618998507520,1.0,A,0.999,1.0,0.0010000000000000009,A,A
2154220497479393792,0.4219,X,0.4125,0.4035,-0.008999999999999952,subC,subC
2155037537698649984,0.5048,C,0.5035,0.527,0.023500000000000076,C,C
2156811153033660672,0.886,B,0.8775,0.871,-0.00649999999999995,B,B
2158380259204306432,0.978,A,0.9885,0.9845,-0.0040000000000000036,A,A
2160661883271478656,0.3366,X,0.333,0.334,0.0010000000000000009,subC,subC
2161408451666209664,0.4691,X,0.4845,0.4565,-0.02799999999999997,subC,subC
2162560426318113152,0.886,B,0.864,0.884,0.020000000000000018,B,B
2162762122306358784,0.976,A,0.969,0.9645,-0.0044999999999999485,A,A
2168778340678417792,1.0,A,1.0,1.0,0.0,A,A
2181818342428380032,0.6248,C,0.6225,0.6355,0.0129999999999999,C,C
2197017303966570112,0.4016,X,0.412,0.3835,-0.02849999999999997,subC,subC
2215917599614751616,0.5848,C,0.597,0.5735,-0.023499999999999965,C,C
2221777481188424320,0.998,A,0.996,0.9955,-0.0004999999999999449,A,A
2223608408567529984,0.337,X,0.345,0.351,0.006000000000000005,subC,subC
2226839495284849536,0.894,B,0.8775,0.8775,0.0,B,B
2227039297164336640,0.786,C,0.792,0.78,-0.01200000000000001,C,C
2228487560136280320,0.854,B,0.8595,0.844,-0.01550000000000007,B,B
2230766675939191040,0.4055,X,0.43,0.402,-0.02799999999999997,subC,subC
2231582032533101440,0.6184,C,0.607,0.6345,0.02749999999999997,C,C
2242055739779491712,0.5283,C,0.5175,0.5325,0.015000000000000013,C,C
2247088479377521920,0.784,C,0.8135,0.8175,0.0040000000000000036,C,C
2255141405619138688,0.734,C,0.7455,0.7365,-0.009000000000000008,C,C
2255477753098118144,0.99,A,0.9835,0.99,0.00649999999999995,A,A
2256807234454551040,0.3868,X,0.3955,0.391,-0.004500000000000004,subC,subC
2256856918635869696,0.742,C,0.751,0.7595,0.008499999999999952,C,C
2260725447217651968,1.0,A,0.999,1.0,0.0010000000000000009,A,A
2261071037466684288,0.892,B,0.895,0.908,0.013000000000000012,B,B
2268940929380925056,0.608,C,0.61,0.626,0.016000000000000014,C,C
2278092164659280000,0.824,C,0.8505,0.859,0.008499999999999952,B,B
2281103241675421824,0.996,A,0.9945,0.9925,-0.0020000000000000018,A,A
2283405692039629312,0.3464,X,0.3495,0.334,-0.015499999999999958,subC,subC
2288286355435563904,0.822,C,0.7975,0.826,0.02849999999999997,C,C
2289237329915126144,0.5993,C,0.5965,0.595,-0.0015000000000000568,C,C
2292826342025727616,1.0,A,1.0,1.0,0.0,A,A
2294804638322642560,0.5046,C,0.5105,0.5215,0.01100000000000001,C,C
2296727890317731840,0.978,A,0.9635,0.957,-0.006500000000000061,A,A
2297342654756488064,0.7651,C,0.766,0.756,-0.010000000000000009,C,C
2299796695989984128,0.5878,C,0.5905,0.591,0.0004999999999999449,C,C
2303376190453636352,0.5757,C,0.5445,0.5665,0.02200000000000002,C,C
2308195315557676416,0.966,A,0.979,0.979,0.0,A,A
2308539668855693184,0.4018,D,0.413,0.404,-0.008999999999999952,subC,subC
2309562111590436864,0.4006,X,0.4125,0.404,-0.008499999999999952,subC,subC
2312643218049533312,0.778,C,0.8005,0.81,0.009500000000000064,C,C
2324798765770706304,0.838,C,0.82,0.8045,-0.015499999999999958,C,C
2327135468498505472,0.768,C,0.7385,0.753,0.014499999999999957,C,C
2328914989412520064,0.3,X,0.2615,0.276,0.014500000000000013,subC,subC
2332625948530803072,0.324,X,0.3125,0.3385,0.026000000000000023,subC,subC
2334386021833250560,0.5009,C,0.504,0.5055,0.0014999999999999458,C,C
2337973870009655424,0.746,C,0.743,0.765,0.02200000000000002,C,C
2339610871024050048,0.331,X,0.3455,0.3245,-0.020999999999999963,subC,subC
2348163044263889536,0.6536,C,0.652,0.648,-0.0040000000000000036,C,C
2350083169523232000,0.6344,C,0.6365,0.6425,0.006000000000000005,C,C
2355511183551844864,0.657,C,0.668,0.662,-0.006000000000000005,C,C
2357382964659357824,0.6756,C,0.6955,0.6875,-0.008000000000000007,C,C
2364854558486538368,0.778,C,0.7955,0.7765,-0.019000000000000017,C,C
2369138526370719104,0.5788,C,0.5675,0.5655,-0.0020000000000000018,C,C
2369379014474927872,0.5954,C,0.593,0.5955,0.0025000000000000577,C,C
2372300932266794880,0.523,C,0.5065,0.5305,0.02400000000000002,C,C
2372495472809203584,0.4658,D,0.452,0.4565,0.004500000000000004,subC,subC
2381402723880365824,0.3729,X,0.3695,0.366,-0.003500000000000003,subC,subC
2383536497992779392,0.5638,C,0.562,0.556,-0.006000000000000005,C,C
2392798577786525696,0.6512,C,0.6455,0.6235,-0.02199999999999991,C,C
2397049358459017984,0.7,C,0.6765,0.6975,0.02100000000000002,C,C
2400826249620529024,0.4208,D,0.418,0.4265,0.008500000000000008,subC,subC
2402446169549819264,0.86,B,0.835,0.836,0.0010000000000000009,C,C
2403538362553075072,0.4238,D,0.4035,0.4245,0.020999999999999963,subC,subC
2408666106828333824,0.998,A,0.998,0.9975,-0.0004999999999999449,A,A
2409311283930882944,0.55,C,0.546,0.534,-0.01200000000000001,C,C
2412075421803599744,0.97,A,0.975,0.973,-0.0020000000000000018,A,A
2414471188921351808,0.3486,X,0.3245,0.3475,0.022999999999999965,subC,subC
2414793826864480128,0.6746,C,0.664,0.6645,0.0004999999999999449,C,C
2415127489987805824,1.0,A,0.998,0.9995,0.0015000000000000568,A,A
2417169076922869376,0.5891,C,0.5725,0.6045,0.03200000000000003,C,C
2418146925012311680,0.5277,C,0.5255,0.524,-0.0014999999999999458,C,C
2425387380879613696,0.944,B,0.946,0.941,-0.0050000000000000044,B,B
2427295514590046464,0.5914,C,0.595,0.578,-0.017000000000000015,C,C
2439365330469353216,0.3318,X,0.329,0.3465,0.01749999999999996,subC,subC
2446577272050450304,0.3588,D,0.361,0.3715,0.01050000000000001,subC,subC
2450862137582575872,0.682,C,0.677,0.679,0.0020000000000000018,C,C
2463511469104168576,0.806,C,0.8095,0.8095,0.0,C,C
2497613818671696000,0.746,C,0.7375,0.7275,-0.010000000000000009,C,C
2502663360182220928,0.4063,X,0.409,0.409,0.0,subC,subC
2509780911265456000,0.842,B,0.8435,0.848,0.0044999999999999485,B,B
2514457958852094336,0.541,C,0.5325,0.5405,0.008000000000000007,C,C
2521293931879718528,0.882,B,0.875,0.875,0.0,B,B
2524261307605267328,0.6588,C,0.646,0.656,0.010000000000000009,C,C
2526743352026467328,0.4379,X,0.4405,0.4405,0.0,subC,subC
2555060999120875008,0.7136,C,0.7115,0.711,-0.000500000000000056,C,C
2560193656837956864,1.0,A,1.0,1.0,0.0,A,A
2564595173682576256,0.814,C,0.843,0.8195,-0.023499999999999965,B,C
2570944234857697792,0.347,X,0.3505,0.352,0.0015000000000000013,subC,subC
2579826639542811392,0.3398,X,0.3395,0.336,-0.003500000000000003,subC,subC
2581881592415406592,0.964,A,0.9565,0.9555,-0.0010000000000000009,A,A
2588848437391155328,0.974,A,0.9765,0.9765,0.0,A,A
2592172849452592896,0.4182,X,0.411,0.4215,0.01050000000000001,subC,subC
2592468819943718656,0.918,B,0.921,0.918,-0.0030000000000000027,B,B
2593323110413849600,0.3648,X,0.359,0.34,-0.01899999999999996,subC,subC
2596290039462213248,0.798,C,0.7935,0.7945,0.0010000000000000009,C,C
2612971211403496832,0.814,C,0.785,0.811,0.026000000000000023,C,C
2615215241620898304,0.6052,C,0.613,0.6065,-0.00649999999999995,C,C
2615422705721384320,0.5526,C,0.5545,0.558,0.0035000000000000586,C,C
2617411589112364800,0.804,C,0.8065,0.827,0.020499999999999963,C,C
2620937649888019200,0.3612,X,0.378,0.3515,-0.026500000000000024,subC,subC
2621237610403621632,0.601,C,0.606,0.5955,-0.010499999999999954,C,C
2622023490635004672,0.3204,D,0.331,0.321,-0.010000000000000009,subC,subC
2622169485163356416,0.411,D,0.412,0.405,-0.006999999999999951,subC,subC
2636202341615075456,0.97,A,0.968,0.968,0.0,A,A
2639472808887691520,0.3,X,0.3015,0.284,-0.017500000000000016,subC,subC
2639947316874830848,1.0,A,1.0,1.0,0.0,A,A
2647429871458531840,0.6538,C,0.653,0.6565,0.0034999999999999476,C,C
2649245538817742976,0.814,C,0.8235,0.8115,-0.01200000000000001,C,C
2664570914138416000,0.5495,C,0.5525,0.5695,0.017000000000000015,C,C
2668171329387172736,0.878,B,0.8755,0.863,-0.012499999999999956,B,B
2682592631271826688,0.6466,C,0.653,0.6775,0.024499999999999966,C,C
2682839059315355008,0.4302,X,0.428,0.44,0.01200000000000001,subC,subC
2688343553826325888,0.6082,C,0.599,0.6275,0.02849999999999997,C,C
2689533259767128832,0.4633,X,0.455,0.4545,-0.0005000000000000004,subC,subC
2690011345462542976,0.676,C,0.674,0.693,0.018999999999999906,C,C
2703415182478621312,0.5963,C,0.5925,0.6045,0.01200000000000001,C,C
2707155476222731776,0.81,C,0.7895,0.794,0.0045000000000000595,C,C
2709337736221217792,0.4386,D,0.4375,0.4355,-0.0020000000000000018,subC,subC
2712478319387225600,1.0,A,1.0,1.0,0.0,A,A
2713152251295682944,0.4835,D,0.464,0.5075,0.04349999999999993,subC,C
2713355489148180480,0.6164,C,0.613,0.6265,0.013499999999999956,C,C
2713835288535031552,0.716,C,0.691,0.698,0.007000000000000006,C,C
2723656916668111104,0.872,B,0.867,0.8775,0.010499999999999954,B,B
2726043612814733952,0.5821,C,0.5755,0.5925,0.017000000000000015,C,C
2728314787225296000,0.9491,B,0.9515,0.949,-0.0025000000000000577,A,B
2729064001321068160,0.994,A,0.993,0.988,-0.0050000000000000044,A,A
2739862584191154688,1.0,A,0.9995,1.0,0.0004999999999999449,A,A
2741854212065812224,0.5204,C,0.528,0.5165,-0.011500000000000066,C,C
2742087239811997184,0.3429,X,0.361,0.374,0.013000000000000012,subC,subC
2755863708189753728,0.882,B,0.841,0.8365,-0.0044999999999999485,B,C
2757881037148993536,0.425,X,0.425,0.437,0.01200000000000001,subC,subC
2761281139418922752,0.356,X,0.354,0.355,0.0010000000000000009,subC,subC
2766693279248965760,0.6922,C,0.693,0.689,-0.0040000000000000036,C,C
2769886226656319616,0.882,B,0.891,0.895,0.0040000000000000036,B,B
2770680108412906496,0.5351,C,0.536,0.5575,0.021499999999999964,C,C
2778911018096399232,0.3662,D,0.368,0.37,0.0020000000000000018,subC,subC
2784771342057089024,0.431,X,0.412,0.4135,0.0015000000000000013,subC,subC
2786890173978865024,0.3642,X,0.3725,0.362,-0.01050000000000001,subC,subC
2792203735718697472,0.5177,C,0.5185,0.517,-0.0014999999999999458,C,C
2796396688951665024,0.6806,C,0.675,0.6855,0.010499999999999954,C,C
2799588708646106496,0.388,D,0.3965,0.389,-0.007500000000000007,subC,subC
2801458256370732416,0.3946,D,0.403,0.4055,0.0025000000000000022,subC,subC
2801519382344973824,0.99,A,0.989,0.9895,0.000500000000000056,A,A
2802204206290338944,0.726,C,0.731,0.708,-0.02300000000000002,C,C
2807911358833339392,0.4694,D,0.466,0.4725,0.00649999999999995,subC,subC
2820482865549001600,0.968,A,0.9625,0.9645,0.0020000000000000018,A,A
2821270906148391296,0.996,A,0.999,0.999,0.0,A,A
2822600250065297536,0.8922,B,0.9,0.894,-0.006000000000000005,B,B
2826770250994112512,0.996,A,0.999,0.9995,0.000500000000000056,A,A
2826770250994112640,1.0,A,0.9995,0.9995,0.0,A,A
2827058941515670144,0.4815,X,0.4905,0.4885,-0.0020000000000000018,subC,subC
2827714143073939712,0.888,B,0.893,0.8975,0.0044999999999999485,B,B
2831518320158717184,0.726,C,0.729,0.733,0.0040000000000000036,C,C
2839823275081359360,0.4291,X,0.4295,0.4205,-0.009000000000000008,subC,subC
2844072990602159872,0.996,A,0.9985,0.9995,0.0010000000000000009,A,A
2845259535447307264,0.4562,X,0.4525,0.472,0.019499999999999962,subC,subC
2847332664620076800,0.722,C,0.723,0.7365,0.013500000000000068,C,C
