source_id,tier,J_R_catalogue,J_z_catalogue,J_phi_catalogue,J_R_timeavg,J_z_timeavg,J_phi_timeavg,J_R_fracdiff,J_z_fracdiff,J_phi_fracdiff,action_max_fracdiff,action_reliability_flag
6108497003152436096,B,479.218195053485,50.44508480226608,-18.84827281622003,463.9072628882301,79.97196813776486,-18.848272963166025,0.033004295017781966,0.3692154141390377,7.796257696316026e-09,0.3692154141390377,sampled_caution
5516010937598299392,A,989.1330511480016,10.4438804848498,-2.550488891297729,901.6481202384175,98.90776164820099,-2.550489165149747,0.09702779714823895,0.894407877493002,1.073723510349403e-07,0.894407877493002,sampled_poor
6870071807985278720,B,375.0107791950061,46.90192418481923,7.058509868546715,368.343383824172,67.1369435968631,7.058509962821584,0.018101031981659646,0.30139917499892466,1.3356199721610955e-08,0.30139917499892466,sampled_caution
1165218034631512576,C,356.2582771604812,224.59981410023468,35.570592292670085,482.0081265591551,105.13287159967109,35.57059089642736,0.2608874051488446,1.13634242728073,3.9252727830211326e-08,1.13634242728073,sampled_poor
6132947118094648320,A,588.3035150120729,47.83004098199292,6.562129166409494,561.1187355908063,87.55565111912965,6.562129542148513,0.0484474634279384,0.4537184022889101,5.725870192599488e-08,0.4537184022889101,sampled_caution
5465519061538436352,A,679.3001518738793,0.5830640231418361,42.132715681049504,593.2299729098518,88.78575338609635,42.132710574950465,0.14508737402772273,0.9934329101133342,1.2119085074327986e-07,0.9934329101133342,sampled_poor
4405926028044557056,C,319.63965507531674,148.0728454549211,37.25991877799542,399.09113582769135,78.92966938677266,37.25991774867692,0.19908104595607454,0.8760099542458709,2.7625356318594723e-08,0.8760099542458709,sampled_poor
6761283447501038848,C,198.12713818204287,70.17353415873917,-2.186347299896246,230.48989085405074,41.214547236906256,-2.1863473189801215,0.14040855567284033,0.7026399381600171,8.728656788970734e-09,0.7026399381600171,sampled_poor
4001466724394139136,C,705.9162454361322,219.77008452578718,47.85563994005533,881.6776998215967,50.52619245939766,47.855637986687825,0.19934887138580118,3.3496268732775025,4.0817918030410424e-08,3.3496268732775025,sampled_poor
4038271226927734912,C,75.76400317989554,79.26441757427216,3.58347165791314,94.87204148042605,64.04330454258358,3.5834711228978313,0.201408528817975,0.23766907626647799,1.49300856669879e-07,0.23766907626647799,sampled_caution
4123634801473573376,C,229.8414547581638,17.98132311318185,7.513104860256591,216.98634999473663,38.95514757436704,7.513105210833576,0.05924384074730501,0.5384095752979824,4.666206254028733e-08,0.5384095752979824,sampled_poor
