source_id,P_forward_below_25,P_latent_below_25,delta_P
6029463970017633280,0.52,0.13154644583229633,-0.38845355416770366
1424779091765210496,0.92,0.6773223226858947,-0.2426776773141054
5603412663072782848,0.974,0.8713062486926213,-0.10269375130737868
6146424240134520448,1.0,1.0,0.0
5961614374371852288,0.49,0.1123367033834372,-0.3776632966165628
2883692380280736000,0.9735,0.8881001194540006,-0.08539988054599945
4092891283749351552,0.719,0.23028712080969366,-0.4887128791903063
6249378248352660864,0.834,0.45549761877855266,-0.3785023812214473
3660200099206272896,0.9185,0.5810101180336668,-0.3374898819663332
5129467316920818048,0.877,0.4988965769883782,-0.3781034230116218
217189761654075520,0.507,0.09556027134650887,-0.41143972865349115
4121084999614519552,0.582,0.15956122994369262,-0.42243877005630737
6104183069278959616,0.979,0.8610166553762665,-0.1179833446237335
6157933103219224064,1.0,1.0,0.0
2581881592415406592,0.961,0.7770735830448606,-0.18392641695513934
6698217350286688768,0.682,0.20469089867595167,-0.47730910132404836
6723695298150331904,0.598,0.19297513234603242,-0.40502486765396756
